City,Date,Card Type,Exp Type,Gender,Amount,Cluster_KMeans,Cluster_HCA
"Bengaluru, India",2014-07-04,Platinum,Grocery,F,89780,1,1
"Bengaluru, India",2015-04-28,Platinum,Entertainment,M,257979,2,3
"Ahmedabad, India",2014-03-30,Signature,Bills,M,226473,2,3
"Delhi, India",2014-07-07,Platinum,Entertainment,F,263507,1,1
"Delhi, India",2014-09-08,Silver,Fuel,M,217458,3,2
"Ahmedabad, India",2014-10-10,Signature,Grocery,M,145338,3,2
"Delhi, India",2014-05-19,Signature,Grocery,M,191253,2,2
"Greater Mumbai, India",2014-09-24,Signature,Bills,M,169114,3,2
"Ahmedabad, India",2013-12-25,Silver,Food,M,80706,3,2
"Delhi, India",2014-07-04,Signature,Bills,F,71717,1,1
"Bengaluru, India",2015-04-19,Gold,Bills,F,148531,0,0
"Bengaluru, India",2014-12-26,Gold,Fuel,F,219428,1,1
"Greater Mumbai, India",2015-03-20,Platinum,Fuel,M,75801,2,3
"Ahmedabad, India",2014-12-25,Gold,Entertainment,M,61428,3,2
"Bengaluru, India",2014-10-28,Signature,Fuel,F,77284,1,1
"Greater Mumbai, India",2015-01-30,Gold,Grocery,M,299431,2,3
"Greater Mumbai, India",2014-02-27,Silver,Grocery,M,222802,2,2
"Ahmedabad, India",2014-06-26,Signature,Fuel,F,27274,0,1
"Bengaluru, India",2014-04-09,Gold,Bills,M,54162,2,3
"Greater Mumbai, India",2014-03-28,Silver,Fuel,M,217750,2,2
"Ahmedabad, India",2013-10-22,Signature,Bills,F,216592,1,1
"Delhi, India",2015-05-26,Gold,Entertainment,M,63264,2,3
"Bengaluru, India",2015-04-01,Signature,Entertainment,F,166279,0,0
"Greater Mumbai, India",2014-12-19,Gold,Fuel,F,80047,1,1
"Delhi, India",2014-09-06,Platinum,Entertainment,F,91625,1,1
"Bengaluru, India",2014-03-08,Platinum,Entertainment,F,63971,0,0
"Greater Mumbai, India",2014-03-24,Gold,Fuel,M,211420,2,2
"Delhi, India",2015-03-27,Gold,Bills,F,241758,0,0
"Greater Mumbai, India",2014-03-16,Signature,Entertainment,F,194486,0,1
"Bengaluru, India",2013-12-14,Silver,Entertainment,M,199345,3,2
"Delhi, India",2014-08-15,Platinum,Fuel,F,221327,1,1
"Bengaluru, India",2015-02-22,Signature,Entertainment,M,265813,2,3
"Greater Mumbai, India",2014-05-23,Gold,Food,M,186545,2,2
"Greater Mumbai, India",2014-01-16,Silver,Bills,F,115727,0,1
"Bengaluru, India",2015-04-08,Platinum,Grocery,M,192193,2,3
"Ahmedabad, India",2014-05-04,Gold,Bills,F,287207,0,0
"Greater Mumbai, India",2014-02-14,Signature,Entertainment,F,1533,0,1
"Ahmedabad, India",2014-09-19,Platinum,Entertainment,F,280828,1,1
"Greater Mumbai, India",2014-03-30,Gold,Bills,M,102622,2,3
"Bengaluru, India",2014-03-13,Platinum,Entertainment,M,55500,2,3
"Delhi, India",2015-03-21,Signature,Bills,F,293051,0,0
"Bengaluru, India",2015-04-30,Signature,Bills,F,41706,0,0
"Bengaluru, India",2014-08-28,Gold,Food,F,248348,1,1
"Ahmedabad, India",2015-01-22,Gold,Entertainment,F,216761,0,0
"Bengaluru, India",2014-10-15,Signature,Food,F,245686,1,1
"Greater Mumbai, India",2013-11-30,Platinum,Grocery,F,288942,1,1
"Bengaluru, India",2013-12-12,Signature,Fuel,M,193972,3,2
"Greater Mumbai, India",2014-07-27,Gold,Entertainment,M,257913,3,2
"Ahmedabad, India",2014-11-28,Platinum,Entertainment,M,214857,3,2
"Greater Mumbai, India",2013-11-13,Platinum,Food,M,82279,3,2
"Delhi, India",2014-08-07,Signature,Food,F,70622,1,1
"Ahmedabad, India",2014-02-19,Gold,Bills,M,72728,2,3
"Greater Mumbai, India",2014-06-28,Gold,Bills,F,51682,0,1
"Ahmedabad, India",2014-06-29,Platinum,Food,M,94637,2,2
"Bengaluru, India",2015-05-26,Gold,Fuel,F,166997,0,0
"Ahmedabad, India",2014-11-12,Silver,Grocery,F,149353,1,1
"Ahmedabad, India",2014-02-11,Silver,Grocery,M,131309,2,2
"Delhi, India",2015-03-02,Silver,Food,F,144156,0,0
"Delhi, India",2015-04-02,Signature,Bills,F,6478,0,0
"Greater Mumbai, India",2015-03-02,Silver,Fuel,F,282788,0,0
"Delhi, India",2015-01-12,Gold,Food,F,64173,0,0
"Bengaluru, India",2014-12-25,Silver,Fuel,M,98460,3,2
"Bengaluru, India",2014-07-03,Platinum,Fuel,M,173993,3,2
"Delhi, India",2014-10-29,Gold,Fuel,M,51681,3,2
"Ahmedabad, India",2014-06-21,Signature,Food,M,74266,2,2
"Ahmedabad, India",2014-11-20,Silver,Food,M,83161,3,2
"Ahmedabad, India",2014-07-05,Platinum,Food,F,89579,1,1
"Delhi, India",2014-08-13,Gold,Food,M,150304,3,2
"Greater Mumbai, India",2014-10-23,Gold,Food,F,23258,1,1
"Ahmedabad, India",2014-03-03,Platinum,Grocery,F,288810,0,1
"Bengaluru, India",2014-05-28,Signature,Grocery,M,211188,2,2
"Ahmedabad, India",2015-03-04,Signature,Food,M,193619,2,3
"Bengaluru, India",2014-09-06,Signature,Fuel,M,168583,3,2
"Ahmedabad, India",2013-10-08,Platinum,Entertainment,M,122753,3,2
"Bengaluru, India",2014-08-08,Gold,Food,F,296210,1,1
"Bengaluru, India",2013-10-30,Signature,Entertainment,F,273798,1,1
"Greater Mumbai, India",2014-01-21,Gold,Grocery,M,231065,2,2
"Delhi, India",2014-01-02,Platinum,Fuel,F,7067,0,1
"Greater Mumbai, India",2014-03-20,Silver,Bills,M,168780,2,3
"Bengaluru, India",2014-07-27,Gold,Food,M,109809,3,2
"Delhi, India",2014-01-16,Platinum,Fuel,F,89115,0,1
"Bengaluru, India",2015-01-12,Signature,Grocery,M,80446,2,3
"Bengaluru, India",2014-05-22,Platinum,Grocery,F,202158,0,1
"Greater Mumbai, India",2014-07-25,Platinum,Entertainment,F,286056,1,1
"Delhi, India",2014-07-15,Silver,Grocery,M,41544,3,2
"Delhi, India",2014-05-19,Signature,Entertainment,F,53635,0,1
"Delhi, India",2014-12-18,Platinum,Food,F,10737,1,1
"Greater Mumbai, India",2014-10-02,Gold,Bills,M,228980,3,2
"Ahmedabad, India",2015-04-25,Gold,Food,M,24281,2,3
"Ahmedabad, India",2013-12-27,Gold,Grocery,F,61112,1,1
"Greater Mumbai, India",2014-12-15,Gold,Entertainment,M,236839,3,2
"Ahmedabad, India",2014-10-18,Signature,Grocery,M,153223,3,2
"Ahmedabad, India",2015-02-14,Signature,Food,M,128448,2,3
"Ahmedabad, India",2015-01-02,Silver,Bills,F,101735,0,0
"Greater Mumbai, India",2014-09-01,Platinum,Fuel,M,24326,3,2
"Bengaluru, India",2014-12-19,Platinum,Food,F,83956,1,1
"Ahmedabad, India",2015-02-15,Platinum,Fuel,M,138398,2,3
"Greater Mumbai, India",2013-12-12,Silver,Grocery,F,45895,1,1
"Bengaluru, India",2015-01-07,Platinum,Fuel,M,224409,2,3
"Delhi, India",2015-04-23,Platinum,Entertainment,M,18087,2,3
"Bengaluru, India",2014-10-03,Platinum,Bills,F,162052,1,1
"Ahmedabad, India",2014-01-05,Silver,Fuel,M,238469,2,2
"Delhi, India",2014-01-10,Platinum,Entertainment,M,262756,2,3
"Delhi, India",2014-08-02,Gold,Bills,M,295484,3,2
"Ahmedabad, India",2015-05-24,Gold,Entertainment,M,143059,2,3
"Delhi, India",2015-02-20,Signature,Grocery,M,63053,2,3
"Greater Mumbai, India",2014-08-03,Signature,Grocery,F,136905,1,1
"Greater Mumbai, India",2014-06-12,Platinum,Bills,F,97895,0,1
"Ahmedabad, India",2015-03-13,Signature,Fuel,F,34272,0,0
"Greater Mumbai, India",2013-10-13,Silver,Bills,F,179032,1,1
"Greater Mumbai, India",2015-05-25,Signature,Fuel,M,83069,2,3
"Bengaluru, India",2014-04-23,Platinum,Grocery,F,293507,0,1
"Bengaluru, India",2014-04-04,Platinum,Grocery,M,42469,2,2
"Delhi, India",2013-12-16,Silver,Grocery,F,291176,1,1
"Ahmedabad, India",2014-05-06,Platinum,Food,F,160335,0,1
"Bengaluru, India",2014-10-21,Signature,Food,F,248485,1,1
"Ahmedabad, India",2015-03-21,Silver,Food,F,119132,0,0
"Delhi, India",2014-01-04,Silver,Fuel,F,184574,0,1
"Delhi, India",2015-03-23,Gold,Grocery,F,20402,0,0
"Ahmedabad, India",2014-10-27,Signature,Entertainment,F,237090,1,1
"Greater Mumbai, India",2015-04-07,Platinum,Grocery,F,254043,0,0
"Ahmedabad, India",2013-11-24,Gold,Food,M,17924,3,2
"Ahmedabad, India",2014-06-30,Silver,Bills,F,267191,0,1
"Delhi, India",2015-01-25,Signature,Grocery,F,145226,0,0
"Ahmedabad, India",2013-11-28,Signature,Bills,F,164337,1,1
"Ahmedabad, India",2014-06-14,Silver,Fuel,M,160745,2,2
"Delhi, India",2014-06-25,Silver,Food,M,271349,2,2
"Greater Mumbai, India",2014-08-07,Platinum,Fuel,M,195853,3,2
"Greater Mumbai, India",2013-11-14,Silver,Grocery,F,56745,1,1
"Ahmedabad, India",2015-04-13,Gold,Entertainment,F,290379,0,0
"Bengaluru, India",2014-06-22,Silver,Food,F,185180,0,1
"Greater Mumbai, India",2014-06-24,Silver,Fuel,M,198142,2,2
"Delhi, India",2014-01-29,Signature,Fuel,F,191205,0,1
"Greater Mumbai, India",2014-07-10,Platinum,Food,F,96366,1,1
"Bengaluru, India",2014-02-26,Platinum,Grocery,M,259160,2,2
"Delhi, India",2013-11-09,Gold,Grocery,M,153338,3,2
"Delhi, India",2015-04-20,Signature,Entertainment,F,205931,0,0
"Bengaluru, India",2013-10-12,Signature,Grocery,M,86395,3,2
"Bengaluru, India",2015-03-09,Signature,Fuel,F,163256,0,0
"Ahmedabad, India",2015-01-27,Gold,Entertainment,F,161331,0,0
"Greater Mumbai, India",2014-12-04,Platinum,Entertainment,M,299127,3,2
"Ahmedabad, India",2014-11-03,Signature,Grocery,F,161254,1,1
"Bengaluru, India",2014-09-18,Signature,Food,F,228681,1,1
"Delhi, India",2014-04-30,Gold,Grocery,M,6862,2,2
"Bengaluru, India",2014-02-17,Platinum,Entertainment,M,28061,2,3
"Ahmedabad, India",2013-10-19,Gold,Bills,M,110647,3,2
"Delhi, India",2014-09-30,Gold,Entertainment,F,153626,1,1
"Delhi, India",2014-04-20,Platinum,Food,M,189680,2,2
"Bengaluru, India",2015-02-07,Signature,Grocery,F,178092,0,0
"Delhi, India",2015-01-07,Gold,Fuel,F,39859,0,0
"Greater Mumbai, India",2014-03-07,Silver,Grocery,F,214516,0,1
"Bengaluru, India",2014-08-21,Silver,Food,F,211773,1,1
"Delhi, India",2014-08-18,Platinum,Entertainment,M,265498,3,2
"Ahmedabad, India",2014-07-18,Platinum,Grocery,M,295214,3,2
"Delhi, India",2015-02-06,Signature,Grocery,M,264608,2,3
"Greater Mumbai, India",2015-04-26,Platinum,Fuel,F,173093,0,0
"Greater Mumbai, India",2015-04-22,Platinum,Grocery,F,273089,0,0
"Bengaluru, India",2014-09-14,Silver,Food,F,62162,1,1
"Bengaluru, India",2015-04-01,Silver,Food,F,175020,0,0
"Bengaluru, India",2014-10-25,Platinum,Grocery,M,54299,3,2
"Greater Mumbai, India",2014-03-13,Platinum,Grocery,M,259837,2,2
"Ahmedabad, India",2015-03-07,Gold,Grocery,F,238710,0,0
"Bengaluru, India",2014-05-08,Silver,Food,F,115086,0,1
"Ahmedabad, India",2013-12-30,Gold,Fuel,F,169505,1,1
"Bengaluru, India",2013-10-05,Gold,Grocery,F,171087,1,1
"Bengaluru, India",2014-05-21,Silver,Food,F,249267,0,1
"Ahmedabad, India",2014-06-27,Silver,Grocery,M,147505,2,2
"Greater Mumbai, India",2015-04-11,Signature,Grocery,F,107430,0,0
"Ahmedabad, India",2014-06-29,Signature,Entertainment,F,21810,0,1
"Greater Mumbai, India",2014-02-14,Signature,Food,M,263621,2,3
"Delhi, India",2014-07-19,Platinum,Fuel,F,219681,1,1
"Bengaluru, India",2013-12-12,Platinum,Fuel,F,256881,1,1
"Bengaluru, India",2015-02-04,Platinum,Food,F,115040,0,0
"Bengaluru, India",2013-11-25,Silver,Fuel,M,254983,3,2
"Greater Mumbai, India",2014-04-04,Signature,Grocery,M,67554,2,2
"Greater Mumbai, India",2014-04-06,Signature,Fuel,M,122023,2,2
"Greater Mumbai, India",2014-08-26,Signature,Food,F,179052,1,1
"Greater Mumbai, India",2014-01-11,Gold,Food,F,207568,0,0
"Bengaluru, India",2014-07-03,Silver,Fuel,M,58366,3,2
"Bengaluru, India",2015-01-17,Platinum,Bills,F,43834,0,0
"Delhi, India",2014-12-11,Platinum,Grocery,M,53889,3,2
"Delhi, India",2014-03-22,Silver,Bills,F,12797,0,1
"Greater Mumbai, India",2015-01-11,Signature,Grocery,F,239957,0,0
"Ahmedabad, India",2014-09-23,Platinum,Food,M,257915,3,2
"Ahmedabad, India",2013-11-13,Signature,Bills,M,121023,3,2
"Bengaluru, India",2015-01-19,Gold,Bills,M,212069,2,3
"Bengaluru, India",2014-07-11,Silver,Bills,F,298834,1,1
"Bengaluru, India",2014-06-28,Platinum,Grocery,M,139993,2,2
"Delhi, India",2014-03-24,Signature,Fuel,F,280423,0,1
"Bengaluru, India",2014-05-18,Gold,Entertainment,M,83276,2,3
"Greater Mumbai, India",2015-04-08,Gold,Grocery,M,70021,2,3
"Ahmedabad, India",2014-04-07,Silver,Food,M,254124,2,2
"Delhi, India",2014-05-04,Silver,Entertainment,F,102421,0,1
"Bengaluru, India",2013-12-02,Gold,Entertainment,M,298978,3,2
"Delhi, India",2013-12-21,Gold,Fuel,F,225423,1,1
"Bengaluru, India",2014-11-04,Signature,Grocery,F,99411,1,1
"Greater Mumbai, India",2014-05-25,Platinum,Bills,M,282298,2,2
"Delhi, India",2015-01-15,Gold,Fuel,M,59491,2,3
"Greater Mumbai, India",2014-06-30,Signature,Fuel,F,10633,0,1
"Greater Mumbai, India",2014-07-05,Signature,Bills,F,288670,1,1
"Delhi, India",2015-01-14,Signature,Grocery,M,36647,2,3
"Ahmedabad, India",2014-06-30,Platinum,Entertainment,M,97656,2,2
"Bengaluru, India",2015-05-25,Silver,Grocery,F,47346,0,0
"Delhi, India",2014-04-04,Silver,Grocery,F,290242,0,1
"Greater Mumbai, India",2014-11-11,Silver,Bills,F,78346,1,1
"Greater Mumbai, India",2014-04-09,Signature,Fuel,F,282035,0,1
"Ahmedabad, India",2014-04-25,Gold,Entertainment,M,199269,2,3
"Delhi, India",2015-05-15,Silver,Food,M,5854,2,3
"Delhi, India",2014-06-30,Silver,Grocery,F,39678,0,1
"Bengaluru, India",2014-01-10,Platinum,Food,M,38232,2,2
"Bengaluru, India",2014-11-25,Gold,Bills,F,279640,1,1
"Greater Mumbai, India",2013-10-12,Signature,Grocery,F,225240,1,1
"Delhi, India",2013-11-25,Signature,Entertainment,F,194187,1,1
"Ahmedabad, India",2014-01-20,Signature,Food,M,71932,2,2
"Delhi, India",2014-02-17,Signature,Fuel,M,103379,2,2
"Ahmedabad, India",2014-08-05,Platinum,Bills,F,265399,1,1
"Delhi, India",2014-07-04,Platinum,Entertainment,F,245008,1,0
"Delhi, India",2014-08-11,Signature,Fuel,M,254071,3,2
"Delhi, India",2014-06-20,Platinum,Entertainment,M,33221,2,3
"Delhi, India",2014-05-20,Signature,Fuel,M,35437,2,2
"Greater Mumbai, India",2014-10-06,Gold,Grocery,M,188585,3,2
"Ahmedabad, India",2014-11-07,Platinum,Bills,M,223293,3,2
"Bengaluru, India",2014-03-29,Signature,Grocery,F,133871,0,1
"Ahmedabad, India",2014-03-16,Platinum,Entertainment,M,265246,2,3
"Delhi, India",2014-02-08,Platinum,Food,F,275982,0,1
"Delhi, India",2014-03-08,Gold,Entertainment,M,49329,2,3
"Ahmedabad, India",2014-01-06,Signature,Fuel,M,176101,2,2
"Ahmedabad, India",2014-08-03,Signature,Fuel,M,48903,3,2
"Delhi, India",2014-12-17,Signature,Food,M,252101,3,2
"Bengaluru, India",2014-05-12,Gold,Grocery,M,101042,2,2
"Delhi, India",2013-12-26,Silver,Grocery,M,276298,3,2
"Greater Mumbai, India",2014-01-18,Signature,Fuel,F,18153,0,1
"Ahmedabad, India",2013-12-17,Silver,Entertainment,M,296183,3,2
"Greater Mumbai, India",2015-02-14,Gold,Grocery,F,16872,0,0
"Greater Mumbai, India",2014-02-22,Signature,Food,F,239276,0,1
"Delhi, India",2014-07-04,Gold,Food,M,107740,3,2
"Greater Mumbai, India",2013-10-31,Signature,Entertainment,F,264768,1,1
"Greater Mumbai, India",2015-04-21,Gold,Grocery,M,101759,2,3
"Greater Mumbai, India",2013-11-21,Gold,Fuel,F,286700,1,1
"Ahmedabad, India",2014-05-12,Silver,Entertainment,F,59565,0,1
"Ahmedabad, India",2014-04-02,Platinum,Grocery,F,214864,0,1
"Greater Mumbai, India",2013-10-13,Silver,Food,M,99580,3,2
"Delhi, India",2014-01-08,Silver,Food,F,75675,0,1
"Delhi, India",2014-01-06,Gold,Bills,F,274859,0,0
"Ahmedabad, India",2014-08-01,Silver,Fuel,F,187704,1,1
"Ahmedabad, India",2014-03-29,Platinum,Bills,M,252692,2,3
"Greater Mumbai, India",2015-01-17,Gold,Bills,M,101027,2,3
"Greater Mumbai, India",2014-05-31,Signature,Grocery,M,192923,2,2
"Bengaluru, India",2013-11-29,Gold,Food,M,291059,3,2
"Delhi, India",2014-04-26,Signature,Food,F,183660,0,1
"Bengaluru, India",2014-12-27,Platinum,Fuel,M,232234,3,2
"Delhi, India",2014-05-14,Platinum,Fuel,F,160386,0,1
"Greater Mumbai, India",2014-02-18,Gold,Food,M,136719,2,3
"Delhi, India",2014-05-31,Silver,Food,M,14251,2,3
"Delhi, India",2014-01-16,Silver,Grocery,M,258869,2,2
"Ahmedabad, India",2015-04-12,Platinum,Entertainment,M,106787,2,3
"Greater Mumbai, India",2014-02-18,Gold,Bills,M,132290,2,3
"Delhi, India",2014-05-08,Silver,Fuel,M,150749,2,2
"Delhi, India",2014-12-15,Silver,Grocery,F,184506,1,1
"Bengaluru, India",2013-10-22,Platinum,Bills,M,121122,3,2
"Delhi, India",2014-11-23,Silver,Grocery,M,260293,3,2
"Ahmedabad, India",2013-11-05,Platinum,Bills,M,287721,3,2
"Bengaluru, India",2014-01-16,Signature,Bills,M,193532,2,3
"Ahmedabad, India",2014-11-23,Silver,Grocery,F,74296,1,1
"Greater Mumbai, India",2014-03-26,Platinum,Entertainment,F,267833,0,0
"Ahmedabad, India",2014-10-09,Signature,Entertainment,F,237996,1,1
"Delhi, India",2014-08-12,Gold,Food,M,50346,3,2
"Greater Mumbai, India",2014-11-11,Gold,Fuel,M,234392,3,2
"Delhi, India",2014-06-30,Gold,Fuel,M,124407,2,2
"Bengaluru, India",2014-09-26,Silver,Fuel,F,117232,1,1
"Bengaluru, India",2014-07-20,Platinum,Entertainment,F,8070,1,1
"Greater Mumbai, India",2015-01-06,Gold,Food,F,13608,0,0
"Ahmedabad, India",2014-05-02,Signature,Food,F,10041,0,1
"Delhi, India",2015-04-27,Silver,Food,M,233146,2,3
"Bengaluru, India",2014-09-04,Gold,Entertainment,M,91400,3,2
"Greater Mumbai, India",2014-04-03,Silver,Bills,F,260044,0,1
"Delhi, India",2014-02-02,Platinum,Fuel,M,165138,2,2
"Bengaluru, India",2014-06-04,Platinum,Bills,M,182410,2,2
"Ahmedabad, India",2014-02-05,Gold,Grocery,F,76541,0,1
"Delhi, India",2014-09-13,Gold,Bills,F,111653,1,1
"Greater Mumbai, India",2014-06-17,Platinum,Food,F,238635,0,1
"Delhi, India",2014-12-21,Signature,Food,M,86625,3,2
"Bengaluru, India",2014-05-12,Platinum,Entertainment,F,62339,0,1
"Greater Mumbai, India",2015-03-27,Signature,Food,M,249930,2,3
"Greater Mumbai, India",2015-03-12,Signature,Grocery,F,246404,0,0
"Greater Mumbai, India",2014-12-27,Silver,Fuel,F,51271,1,1
"Delhi, India",2014-07-22,Silver,Fuel,M,233374,3,2
"Delhi, India",2015-04-13,Platinum,Food,M,43357,2,3
"Bengaluru, India",2014-01-11,Platinum,Food,M,82834,2,2
"Ahmedabad, India",2014-11-21,Gold,Grocery,F,182994,1,1
"Ahmedabad, India",2014-09-14,Platinum,Bills,F,145319,1,1
"Greater Mumbai, India",2014-07-09,Signature,Entertainment,F,240739,1,1
"Ahmedabad, India",2015-05-07,Gold,Entertainment,M,274049,2,3
"Ahmedabad, India",2015-05-26,Silver,Grocery,F,296653,0,0
"Bengaluru, India",2014-09-19,Signature,Entertainment,F,283653,1,1
"Greater Mumbai, India",2015-02-07,Platinum,Grocery,M,233368,2,3
"Bengaluru, India",2014-08-07,Signature,Entertainment,F,109495,1,1
"Delhi, India",2015-01-20,Silver,Grocery,M,58776,2,3
"Delhi, India",2014-06-27,Gold,Food,M,210241,2,2
"Bengaluru, India",2014-04-24,Silver,Bills,M,249597,2,3
"Bengaluru, India",2014-09-13,Platinum,Bills,M,8330,3,2
"Ahmedabad, India",2014-11-17,Gold,Food,M,76945,3,2
"Delhi, India",2013-12-05,Silver,Entertainment,F,158015,1,1
"Delhi, India",2015-02-20,Silver,Entertainment,M,120539,2,3
"Greater Mumbai, India",2014-08-23,Signature,Food,F,222615,1,1
"Delhi, India",2014-09-26,Signature,Fuel,F,191743,1,1
"Bengaluru, India",2014-07-26,Platinum,Bills,F,222307,1,0
"Greater Mumbai, India",2014-01-15,Platinum,Fuel,F,51604,0,1
"Bengaluru, India",2014-06-07,Signature,Entertainment,M,77382,2,2
"Ahmedabad, India",2014-02-23,Gold,Fuel,F,52906,0,1
"Ahmedabad, India",2013-10-08,Gold,Food,F,87268,1,1
"Greater Mumbai, India",2014-10-01,Platinum,Fuel,M,230405,3,2
"Ahmedabad, India",2015-03-16,Gold,Entertainment,F,131665,0,0
"Bengaluru, India",2014-09-06,Gold,Food,M,73143,3,2
"Bengaluru, India",2015-02-25,Platinum,Entertainment,F,90435,0,0
"Delhi, India",2013-10-29,Gold,Food,M,126717,3,2
"Ahmedabad, India",2014-12-06,Silver,Entertainment,F,120278,1,1
"Greater Mumbai, India",2014-10-23,Gold,Fuel,F,243741,1,1
"Delhi, India",2013-10-18,Signature,Grocery,F,292591,1,1
"Ahmedabad, India",2014-01-29,Gold,Grocery,M,100537,2,2
"Bengaluru, India",2014-12-19,Platinum,Bills,F,79232,1,1
"Bengaluru, India",2014-01-01,Signature,Food,F,223329,0,1
"Ahmedabad, India",2013-10-26,Platinum,Entertainment,F,252512,1,1
"Greater Mumbai, India",2014-12-22,Platinum,Fuel,M,33884,3,2
"Delhi, India",2014-12-10,Signature,Fuel,M,3311,3,2
"Ahmedabad, India",2015-03-03,Silver,Fuel,M,47208,2,3
"Greater Mumbai, India",2014-03-15,Gold,Bills,M,28564,2,3
"Delhi, India",2014-09-27,Silver,Entertainment,M,207231,3,2
"Delhi, India",2014-01-26,Silver,Food,F,82704,0,1
"Delhi, India",2014-07-02,Silver,Fuel,F,264849,1,1
"Greater Mumbai, India",2014-10-24,Gold,Fuel,M,252086,3,2
"Ahmedabad, India",2014-01-10,Platinum,Food,M,270976,2,2
"Delhi, India",2014-09-26,Silver,Entertainment,F,65796,1,1
"Ahmedabad, India",2014-08-09,Signature,Food,M,172178,3,2
"Greater Mumbai, India",2013-12-21,Platinum,Fuel,F,247030,1,1
"Bengaluru, India",2014-08-08,Platinum,Bills,F,173402,1,1
"Greater Mumbai, India",2014-03-29,Platinum,Grocery,F,64476,0,1
"Bengaluru, India",2014-08-21,Platinum,Bills,M,85228,3,2
"Delhi, India",2013-12-04,Gold,Grocery,F,71699,1,1
"Bengaluru, India",2015-02-07,Silver,Fuel,M,137201,2,3
"Greater Mumbai, India",2015-03-11,Signature,Food,F,171142,0,0
"Delhi, India",2013-11-15,Platinum,Entertainment,M,270330,3,2
"Delhi, India",2014-02-16,Platinum,Grocery,M,291366,2,2
"Ahmedabad, India",2014-01-05,Silver,Fuel,F,232483,0,1
"Ahmedabad, India",2014-10-15,Signature,Grocery,F,205519,1,1
"Ahmedabad, India",2015-04-17,Gold,Entertainment,M,269735,2,3
"Greater Mumbai, India",2014-06-09,Signature,Entertainment,M,214651,2,3
"Ahmedabad, India",2013-11-12,Gold,Fuel,F,248005,1,1
"Bengaluru, India",2014-06-19,Gold,Food,M,256533,2,2
"Greater Mumbai, India",2014-02-20,Gold,Food,M,214517,2,2
"Delhi, India",2014-08-11,Gold,Fuel,M,1206,3,2
"Bengaluru, India",2014-02-06,Signature,Fuel,M,19744,2,2
"Bengaluru, India",2013-11-14,Gold,Entertainment,F,132174,1,1
"Ahmedabad, India",2014-09-13,Platinum,Bills,F,261052,1,1
"Delhi, India",2014-07-09,Silver,Entertainment,F,62336,1,1
"Greater Mumbai, India",2013-11-15,Signature,Bills,F,159334,1,1
"Ahmedabad, India",2015-04-06,Platinum,Fuel,F,168134,0,0
"Ahmedabad, India",2015-05-14,Signature,Food,M,47797,2,3
"Bengaluru, India",2014-02-28,Silver,Fuel,F,183653,0,1
"Greater Mumbai, India",2015-05-21,Platinum,Bills,F,108490,0,0
"Bengaluru, India",2014-10-02,Signature,Entertainment,F,46621,1,1
"Greater Mumbai, India",2014-10-18,Platinum,Fuel,M,41275,3,2
"Bengaluru, India",2015-02-01,Silver,Food,M,160605,2,3
"Greater Mumbai, India",2014-02-12,Platinum,Fuel,F,83081,0,1
"Ahmedabad, India",2015-03-21,Platinum,Entertainment,F,39939,0,0
"Bengaluru, India",2014-07-16,Platinum,Entertainment,M,151007,3,2
"Greater Mumbai, India",2013-11-23,Gold,Grocery,M,106980,3,2
"Delhi, India",2014-10-07,Platinum,Grocery,M,122240,3,2
"Ahmedabad, India",2014-01-16,Platinum,Food,M,275692,2,2
"Bengaluru, India",2014-11-26,Gold,Fuel,F,179720,1,1
"Delhi, India",2014-04-15,Silver,Food,F,109957,0,1
"Ahmedabad, India",2013-10-31,Platinum,Fuel,F,20135,1,1
"Greater Mumbai, India",2015-04-05,Gold,Food,M,278428,2,3
"Delhi, India",2015-02-27,Platinum,Bills,F,206642,0,0
"Delhi, India",2014-11-18,Platinum,Fuel,F,9625,1,1
"Greater Mumbai, India",2014-01-07,Gold,Entertainment,F,255729,0,0
